company_name,order_id,order_date,ship_date,shipping_type,product,sales,profit,shipping_cost,year
Fusion Energy,8fa-8024,10/02/2022,10/02/2022,Same Day,Cleaning Supplies,103,228.43,89.99,2022
Fusion Energy,f43-7ac9,10/02/2022,10/04/2022,Express,Greases,227,251.66,17.46,2022
Fusion Energy,578-5daa,10/02/2022,10/06/2022,Standard,Rubber,168,41.0,27.23,2022
Bitterroot Wood Studio,ccf-018a,10/02/2022,10/10/2022,Standard,Chairs,116,239.16,89.32,2022
Bitterroot Wood Studio,7bc-23f7,10/02/2022,10/07/2022,Standard,Tables,212,166.21,36.47,2022
Bitterroot Wood Studio,a92-696b,10/02/2022,10/04/2022,Express,Bedframes,247,97.67,52.25,2022
Bitterroot Wood Studio,1f8-4f88,10/02/2022,10/04/2022,Express,Bookcases,270,132.82,17.62,2022
Bitterroot Wood Studio,75c-a507,10/02/2022,10/02/2022,Same Day,Cabinets,123,88.79,92.5,2022
Echo,0f2-c945,10/02/2022,10/06/2022,Standard,accessories,236,155.74,81.11,2022
Echo,045-536c,10/02/2022,10/04/2022,Express,phones,115,203.46,41.03,2022
Echo,326-82b4,10/02/2022,10/08/2022,Standard,computers,209,230.7,88.54,2022
Echo,35c-0639,10/02/2022,10/02/2022,Same Day,tablets,51,49.48,91.41,2022
Echo,a51-db32,10/02/2022,10/04/2022,Express,washers,149,146.81,95.98,2022
Echo,d51-34f4,10/02/2022,10/02/2022,Same Day,dryers,297,155.08,90.94,2022
Echo,3ed-7278,10/02/2022,10/02/2022,Same Day,car radios,247,122.96,70.34,2022
Apex Corporation,a0a-e671,10/05/2022,10/10/2022,Standard,accessories,75,94.52,90.91,2022
Apex Corporation,6ea-5ff8,10/05/2022,10/07/2022,Express,phones,86,280.69,22.66,2022
Apex Corporation,6af-dcfc,10/05/2022,10/05/2022,Same Day,computers,296,277.19,62.19,2022
Apex Corporation,c94-b9f4,10/05/2022,10/12/2022,Standard,tablets,46,143.83,88.54,2022
Apex Corporation,2d2-36c4,10/05/2022,10/05/2022,Same Day,televisions,76,163.0,62.02,2022
Maritime Data,774-7bb1,10/05/2022,10/05/2022,Same Day,Cloud Service,181,119.88,93.57,2022
Maritime Data,b06-34c6,10/05/2022,10/10/2022,Standard,Banking platform,106,72.46,24.07,2022
Maritime Data,efa-98ab,10/05/2022,10/07/2022,Express,Business Analytics,48,22.82,35.38,2022
Maritime Data,3aa-3e66,10/05/2022,10/10/2022,Standard,Database Security,57,271.93,18.17,2022
Maritime Data,f20-9d4d,10/05/2022,10/11/2022,Standard,GPU Software,89,26.61,81.57,2022
Maritime Data,4cb-6b4f,10/05/2022,10/10/2022,Standard,Workforce Scheduling,107,87.09,26.66,2022
Fusion Energy,fbc-410a,10/05/2022,10/11/2022,Standard,Combustion Fluids,108,227.04,10.49,2022
Fusion Energy,f67-832d,10/05/2022,10/05/2022,Same Day,Cleaning Supplies,162,285.64,72.01,2022
Fusion Energy,51c-2cd5,10/05/2022,10/07/2022,Express,Greases,158,159.15,66.95,2022
Fusion Energy,253-53cc,10/05/2022,10/12/2022,Standard,Rubber,258,27.2,46.32,2022
Bitterroot Wood Studio,a0a-6dc5,10/05/2022,10/07/2022,Express,Chairs,246,107.54,32.14,2022
Bitterroot Wood Studio,d6c-ebb4,10/05/2022,10/07/2022,Express,Tables,97,154.48,81.65,2022
Bitterroot Wood Studio,ad5-0e9d,10/05/2022,10/12/2022,Standard,Bedframes,124,198.09,57.05,2022
Bitterroot Wood Studio,5f6-2dfd,10/05/2022,10/05/2022,Same Day,Bookcases,62,247.71,70.88,2022
Bitterroot Wood Studio,a5b-85a3,10/05/2022,10/07/2022,Express,Cabinets,118,131.45,41.42,2022
Echo,895-768a,10/05/2022,10/10/2022,Standard,accessories,224,277.73,53.44,2022
Echo,0d2-8d98,10/05/2022,10/07/2022,Express,phones,76,105.36,91.3,2022
Echo,27c-dc59,10/05/2022,10/12/2022,Standard,computers,188,52.72,69.1,2022
Echo,b7b-4d61,10/05/2022,10/12/2022,Standard,tablets,294,105.74,19.28,2022
Echo,8c3-b981,10/05/2022,10/10/2022,Standard,washers,65,275.98,32.98,2022
Echo,0c6-c293,10/05/2022,10/07/2022,Express,dryers,269,226.36,46.94,2022
Echo,3aa-71bc,10/05/2022,10/05/2022,Same Day,car radios,231,264.5,48.25,2022
Apex Corporation,2c7-e553,10/06/2022,10/08/2022,Express,accessories,110,42.57,97.98,2022
Apex Corporation,d05-0d1a,10/06/2022,10/08/2022,Express,phones,292,37.35,99.7,2022
Apex Corporation,15d-a71b,10/06/2022,10/12/2022,Standard,computers,271,83.31,81.67,2022
Apex Corporation,7ec-fe58,10/06/2022,10/06/2022,Same Day,tablets,23,190.97,83.03,2022
Apex Corporation,8d2-dee4,10/06/2022,10/06/2022,Same Day,televisions,244,40.44,24.69,2022
Maritime Data,ade-0730,10/06/2022,10/06/2022,Same Day,Cloud Service,148,124.15,50.11,2022
Maritime Data,1d8-6a06,10/06/2022,10/06/2022,Same Day,Banking platform,135,212.29,36.34,2022
Maritime Data,5f1-36ec,10/06/2022,10/11/2022,Standard,Business Analytics,17,85.91,27.63,2022
Maritime Data,7e3-ab67,10/06/2022,10/06/2022,Same Day,Database Security,36,184.3,96.23,2022
Maritime Data,e01-133d,10/06/2022,10/06/2022,Same Day,GPU Software,154,167.68,60.46,2022
Maritime Data,80d-178a,10/06/2022,10/11/2022,Standard,Workforce Scheduling,44,34.93,40.94,2022
Fusion Energy,2b0-00e5,10/06/2022,10/06/2022,Same Day,Combustion Fluids,254,120.29,41.29,2022
Fusion Energy,c8a-0de8,10/06/2022,10/13/2022,Standard,Cleaning Supplies,252,163.93,55.85,2022
Fusion Energy,68b-cb59,10/06/2022,10/08/2022,Express,Greases,186,108.89,37.41,2022
Fusion Energy,78e-28d5,10/06/2022,10/06/2022,Same Day,Rubber,90,220.93,26.95,2022
Bitterroot Wood Studio,5b0-c688,10/06/2022,10/08/2022,Express,Chairs,12,160.6,15.63,2022
Bitterroot Wood Studio,8f6-d585,10/06/2022,10/12/2022,Standard,Tables,66,218.3,94.73,2022
Bitterroot Wood Studio,ccf-3f9d,10/06/2022,10/06/2022,Same Day,Bedframes,298,181.42,65.58,2022
Bitterroot Wood Studio,267-860a,10/06/2022,10/06/2022,Same Day,Bookcases,82,170.98,27.37,2022
Bitterroot Wood Studio,3ec-07c0,10/06/2022,10/10/2022,Standard,Cabinets,56,293.37,83.03,2022
Echo,d6d-2c33,10/06/2022,10/08/2022,Express,accessories,91,21.22,66.28,2022
Echo,56c-b203,10/06/2022,10/13/2022,Standard,phones,45,175.37,55.3,2022
Echo,ce4-0909,10/06/2022,10/06/2022,Same Day,computers,253,134.97,87.26,2022
Echo,ab5-8df8,10/06/2022,10/12/2022,Standard,tablets,176,211.53,59.29,2022
Echo,50d-fd30,10/06/2022,10/06/2022,Same Day,washers,40,216.38,96.92,2022
Echo,4f2-1c23,10/06/2022,10/11/2022,Standard,dryers,51,179.06,61.11,2022
Echo,8da-aa0d,10/06/2022,10/08/2022,Express,car radios,233,95.67,94.68,2022
Apex Corporation,180-e6ac,10/07/2022,10/09/2022,Express,accessories,224,168.63,44.17,2022
Apex Corporation,152-c429,10/07/2022,10/07/2022,Same Day,phones,32,196.45,59.89,2022
Apex Corporation,c86-7faa,10/07/2022,10/14/2022,Standard,computers,189,106.53,98.04,2022
Apex Corporation,809-46ce,10/07/2022,10/09/2022,Express,tablets,298,262.34,56.03,2022
Apex Corporation,41b-4105,10/07/2022,10/09/2022,Express,televisions,228,240.99,76.29,2022
Maritime Data,58c-b118,10/07/2022,10/07/2022,Same Day,Cloud Service,202,240.14,72.22,2022
Maritime Data,097-b01e,10/07/2022,10/07/2022,Same Day,Banking platform,216,108.3,54.45,2022
Maritime Data,19e-4015,10/07/2022,10/14/2022,Standard,Business Analytics,142,257.52,48.69,2022
Maritime Data,35b-bdfa,10/07/2022,10/07/2022,Same Day,Database Security,39,222.52,76.75,2022
Maritime Data,2ee-5306,10/07/2022,10/13/2022,Standard,GPU Software,99,212.77,79.56,2022
Maritime Data,578-5e15,10/07/2022,10/12/2022,Standard,Workforce Scheduling,155,66.88,18.86,2022
Fusion Energy,571-f4e7,10/07/2022,10/09/2022,Express,Combustion Fluids,288,39.74,66.3,2022
Fusion Energy,8cb-4311,10/07/2022,10/07/2022,Same Day,Cleaning Supplies,287,250.02,77.38,2022
Fusion Energy,5fd-12a4,10/07/2022,10/13/2022,Standard,Greases,143,88.02,60.31,2022
Fusion Energy,e38-34fb,10/07/2022,10/09/2022,Express,Rubber,111,157.87,30.98,2022
Bitterroot Wood Studio,64d-3ae4,10/07/2022,10/07/2022,Same Day,Chairs,229,183.88,52.9,2022
Bitterroot Wood Studio,5b9-a0d3,10/07/2022,10/13/2022,Standard,Tables,246,87.84,93.87,2022
Bitterroot Wood Studio,ea1-51ab,10/07/2022,10/09/2022,Express,Bedframes,203,83.79,50.02,2022
Bitterroot Wood Studio,437-be79,10/07/2022,10/12/2022,Standard,Bookcases,296,138.42,56.78,2022
Bitterroot Wood Studio,b56-2cf2,10/07/2022,10/09/2022,Express,Cabinets,102,114.2,79.17,2022
Echo,2a3-43f6,10/07/2022,10/09/2022,Express,accessories,252,76.74,15.67,2022
Echo,58a-bd65,10/07/2022,10/07/2022,Same Day,phones,125,259.45,63.9,2022
Echo,efa-5508,10/07/2022,10/11/2022,Standard,computers,184,265.17,26.86,2022
Echo,ef0-7f68,10/07/2022,10/07/2022,Same Day,tablets,51,107.4,69.12,2022
Echo,c7e-1756,10/07/2022,10/07/2022,Same Day,washers,84,100.02,31.73,2022
Echo,ac2-000e,10/07/2022,10/09/2022,Express,dryers,144,206.98,65.89,2022
Echo,7fc-0e90,10/07/2022,10/07/2022,Same Day,car radios,210,166.25,84.84,2022
Apex Corporation,473-7c9f,10/08/2022,10/12/2022,Standard,accessories,132,197.56,16.12,2022
Apex Corporation,f74-75ab,10/08/2022,10/14/2022,Standard,phones,58,71.16,84.78,2022
Apex Corporation,133-088e,10/08/2022,10/14/2022,Standard,computers,258,130.27,51.68,2022
Apex Corporation,d9f-314b,10/08/2022,10/10/2022,Express,tablets,15,264.39,54.71,2022
Apex Corporation,de1-6932,10/08/2022,10/08/2022,Same Day,televisions,129,23.8,89.89,2022
Maritime Data,499-1fc3,10/08/2022,10/10/2022,Express,Cloud Service,146,33.11,22.22,2022
Maritime Data,19b-1e94,10/08/2022,10/10/2022,Express,Banking platform,68,155.37,40.02,2022
Maritime Data,5ad-fdbe,10/08/2022,10/08/2022,Same Day,Business Analytics,253,241.46,66.5,2022
Maritime Data,af1-8804,10/08/2022,10/10/2022,Express,Database Security,71,42.48,42.94,2022
Maritime Data,3dd-cff5,10/08/2022,10/12/2022,Standard,GPU Software,264,272.77,95.32,2022
Maritime Data,121-2316,10/08/2022,10/10/2022,Express,Workforce Scheduling,224,118.73,40.42,2022
Fusion Energy,374-1251,10/08/2022,10/10/2022,Express,Combustion Fluids,239,49.28,26.36,2022
Fusion Energy,278-b6fc,10/08/2022,10/10/2022,Express,Cleaning Supplies,122,189.85,74.55,2022
Fusion Energy,858-28fd,10/08/2022,10/08/2022,Same Day,Greases,69,275.81,99.74,2022
Fusion Energy,dbd-46aa,10/08/2022,10/10/2022,Express,Rubber,232,292.74,74.18,2022
Bitterroot Wood Studio,15d-7dff,10/08/2022,10/08/2022,Same Day,Chairs,78,182.96,91.79,2022
Bitterroot Wood Studio,31c-9d1e,10/08/2022,10/08/2022,Same Day,Tables,268,233.84,23.34,2022
Bitterroot Wood Studio,9df-7114,10/08/2022,10/13/2022,Standard,Bedframes,145,216.82,60.74,2022
Bitterroot Wood Studio,88a-a0a6,10/08/2022,10/08/2022,Same Day,Bookcases,231,168.02,12.7,2022
Bitterroot Wood Studio,f87-f571,10/08/2022,10/12/2022,Standard,Cabinets,216,226.56,74.77,2022
Echo,228-2fb0,10/08/2022,10/10/2022,Express,accessories,278,282.96,92.6,2022
Echo,fb5-c4d1,10/08/2022,10/08/2022,Same Day,phones,168,222.93,66.17,2022
Echo,3d6-4241,10/08/2022,10/14/2022,Standard,computers,90,128.56,36.68,2022
Echo,2aa-71e7,10/08/2022,10/10/2022,Express,tablets,212,286.3,25.21,2022
Echo,2b2-204b,10/08/2022,10/10/2022,Express,washers,138,269.3,14.2,2022
Echo,38b-9c1b,10/08/2022,10/08/2022,Same Day,dryers,221,133.72,48.89,2022
Echo,4be-3747,10/08/2022,10/13/2022,Standard,car radios,177,247.4,33.93,2022
Apex Corporation,bbd-6c7f,10/11/2022,10/17/2022,Standard,accessories,144,246.72,70.65,2022
Apex Corporation,e26-3c83,10/11/2022,10/13/2022,Express,phones,113,30.01,54.86,2022
Apex Corporation,fe0-9126,10/11/2022,10/11/2022,Same Day,computers,213,231.01,75.81,2022
Apex Corporation,179-45c9,10/11/2022,10/17/2022,Standard,tablets,91,298.03,51.76,2022
Apex Corporation,a44-737e,10/11/2022,10/18/2022,Standard,televisions,249,46.28,22.64,2022
Maritime Data,81b-c6ea,10/11/2022,10/15/2022,Standard,Cloud Service,260,23.18,64.94,2022
Maritime Data,37e-a73a,10/11/2022,10/13/2022,Express,Banking platform,178,209.98,16.72,2022
Maritime Data,7d0-0a42,10/11/2022,10/13/2022,Express,Business Analytics,189,209.85,78.13,2022
Maritime Data,9d9-9834,10/11/2022,10/11/2022,Same Day,Database Security,149,174.69,16.23,2022
Maritime Data,b7d-7d16,10/11/2022,10/15/2022,Standard,GPU Software,193,65.12,76.54,2022
Maritime Data,7df-24ab,10/11/2022,10/13/2022,Express,Workforce Scheduling,277,251.33,16.57,2022
Fusion Energy,51f-741d,10/11/2022,10/13/2022,Express,Combustion Fluids,242,299.48,54.91,2022
Fusion Energy,88d-a782,10/11/2022,10/11/2022,Same Day,Cleaning Supplies,39,133.91,85.12,2022
Fusion Energy,9af-bf8b,10/11/2022,10/13/2022,Express,Greases,14,44.39,61.63,2022
Fusion Energy,a38-589b,10/11/2022,10/11/2022,Same Day,Rubber,258,208.26,82.6,2022
Bitterroot Wood Studio,ba8-be93,10/11/2022,10/18/2022,Standard,Chairs,125,156.03,37.94,2022
Bitterroot Wood Studio,b14-2316,10/11/2022,10/18/2022,Standard,Tables,53,264.94,35.12,2022
Bitterroot Wood Studio,4c7-f0cf,10/11/2022,10/11/2022,Same Day,Bedframes,226,51.96,54.29,2022
Bitterroot Wood Studio,d83-1a72,10/11/2022,10/13/2022,Express,Bookcases,211,102.98,44.48,2022
Bitterroot Wood Studio,645-22c2,10/11/2022,10/11/2022,Same Day,Cabinets,250,233.4,40.63,2022
Echo,08c-6499,10/11/2022,10/11/2022,Same Day,accessories,156,140.09,13.92,2022
Echo,4f1-4ee2,10/11/2022,10/18/2022,Standard,phones,214,184.14,20.77,2022
Echo,ce3-1f95,10/11/2022,10/13/2022,Express,computers,152,121.97,41.75,2022
Echo,fa6-9aa2,10/11/2022,10/11/2022,Same Day,tablets,162,86.13,11.37,2022
Echo,74e-ae56,10/11/2022,10/17/2022,Standard,washers,126,238.79,98.4,2022
Echo,fce-e017,10/11/2022,10/18/2022,Standard,dryers,181,35.31,99.48,2022
Echo,337-2e42,10/11/2022,10/13/2022,Express,car radios,38,240.03,14.97,2022
Apex Corporation,452-d23d,10/13/2022,10/17/2022,Standard,accessories,161,102.79,30.21,2022
Apex Corporation,f02-09b4,10/13/2022,10/13/2022,Same Day,phones,116,49.51,57.05,2022
Apex Corporation,815-ff3f,10/13/2022,10/19/2022,Standard,computers,140,236.49,35.72,2022
Apex Corporation,21a-3ccf,10/13/2022,10/15/2022,Express,tablets,29,250.78,24.05,2022
Apex Corporation,815-9ff0,10/13/2022,10/19/2022,Standard,televisions,155,31.46,36.03,2022
Maritime Data,d5a-bb5c,10/13/2022,10/15/2022,Express,Cloud Service,201,211.64,13.69,2022
Maritime Data,118-ba48,10/13/2022,10/13/2022,Same Day,Banking platform,21,288.94,34.38,2022
Maritime Data,4ab-0b7a,10/13/2022,10/17/2022,Standard,Business Analytics,45,176.8,70.36,2022
Maritime Data,315-08d1,10/13/2022,10/15/2022,Express,Database Security,30,234.93,96.92,2022
Maritime Data,738-9abf,10/13/2022,10/15/2022,Express,GPU Software,201,225.26,48.22,2022
Maritime Data,0ab-ce6a,10/13/2022,10/20/2022,Standard,Workforce Scheduling,200,212.39,90.87,2022
Fusion Energy,f7d-a471,10/13/2022,10/13/2022,Same Day,Combustion Fluids,65,178.59,26.97,2022
Fusion Energy,0af-9d81,10/13/2022,10/13/2022,Same Day,Cleaning Supplies,231,278.56,66.94,2022
Fusion Energy,62e-c342,10/13/2022,10/13/2022,Same Day,Greases,280,201.55,57.81,2022
Fusion Energy,a88-5673,10/13/2022,10/18/2022,Standard,Rubber,286,134.7,89.44,2022
Bitterroot Wood Studio,9f0-04ea,10/13/2022,10/13/2022,Same Day,Chairs,247,127.39,55.89,2022
Bitterroot Wood Studio,31f-e513,10/13/2022,10/15/2022,Express,Tables,289,29.6,24.34,2022
Bitterroot Wood Studio,338-03d6,10/13/2022,10/13/2022,Same Day,Bedframes,166,61.65,39.66,2022
Bitterroot Wood Studio,87c-58c0,10/13/2022,10/18/2022,Standard,Bookcases,194,91.04,17.89,2022
Bitterroot Wood Studio,2c0-fc54,10/13/2022,10/19/2022,Standard,Cabinets,47,65.67,40.1,2022
Echo,e42-8feb,10/13/2022,10/13/2022,Same Day,accessories,287,262.37,94.03,2022
Echo,cff-e36d,10/13/2022,10/15/2022,Express,phones,19,137.16,26.88,2022
Echo,180-6b41,10/13/2022,10/13/2022,Same Day,computers,179,232.86,67.11,2022
Echo,5e0-fad4,10/13/2022,10/13/2022,Same Day,tablets,272,41.02,78.12,2022
Echo,c86-7ed5,10/13/2022,10/13/2022,Same Day,washers,42,121.9,75.41,2022
Echo,4b6-e794,10/13/2022,10/13/2022,Same Day,dryers,291,130.92,58.18,2022
Echo,9d9-2e3f,10/13/2022,10/15/2022,Express,car radios,81,202.16,89.42,2022
Apex Corporation,ca7-c60b,10/14/2022,10/14/2022,Same Day,accessories,37,289.8,75.93,2022
Apex Corporation,0cc-a2ab,10/14/2022,10/19/2022,Standard,phones,91,185.79,10.64,2022
Apex Corporation,57a-4d9b,10/14/2022,10/14/2022,Same Day,computers,47,44.52,73.69,2022
Apex Corporation,9cd-fc61,10/14/2022,10/20/2022,Standard,tablets,238,271.38,66.45,2022
Apex Corporation,92a-5797,10/14/2022,10/14/2022,Same Day,televisions,160,100.53,79.4,2022
Maritime Data,d32-4781,10/14/2022,10/14/2022,Same Day,Cloud Service,27,145.15,38.34,2022
Maritime Data,da4-79cd,10/14/2022,10/20/2022,Standard,Banking platform,54,237.12,18.25,2022
Maritime Data,d35-fd9e,10/14/2022,10/21/2022,Standard,Business Analytics,288,238.34,74.74,2022
Maritime Data,4b0-b4e1,10/14/2022,10/18/2022,Standard,Database Security,191,137.79,94.62,2022
Maritime Data,62f-6396,10/14/2022,10/16/2022,Express,GPU Software,68,56.02,46.56,2022
Maritime Data,f8d-fe52,10/14/2022,10/14/2022,Same Day,Workforce Scheduling,122,238.44,90.7,2022
Fusion Energy,cd2-d690,10/14/2022,10/16/2022,Express,Combustion Fluids,268,284.5,39.35,2022
Fusion Energy,748-d127,10/14/2022,10/16/2022,Express,Cleaning Supplies,227,130.15,85.72,2022
Fusion Energy,e08-4723,10/14/2022,10/21/2022,Standard,Greases,163,105.95,23.49,2022
Fusion Energy,4d3-48c0,10/14/2022,10/16/2022,Express,Rubber,99,112.22,83.85,2022
Bitterroot Wood Studio,000-aad2,10/14/2022,10/20/2022,Standard,Chairs,268,262.38,26.39,2022
Bitterroot Wood Studio,393-e22f,10/14/2022,10/14/2022,Same Day,Tables,154,51.97,32.12,2022
Bitterroot Wood Studio,814-56f4,10/14/2022,10/14/2022,Same Day,Bedframes,161,169.67,20.2,2022
Bitterroot Wood Studio,ddb-ca74,10/14/2022,10/14/2022,Same Day,Bookcases,264,282.58,77.7,2022
Bitterroot Wood Studio,de9-c15c,10/14/2022,10/14/2022,Same Day,Cabinets,238,38.72,98.99,2022
Echo,c30-eb3d,10/14/2022,10/19/2022,Standard,accessories,238,34.13,59.44,2022
Echo,8dd-6394,10/14/2022,10/16/2022,Express,phones,155,197.56,12.52,2022
Echo,720-1343,10/14/2022,10/16/2022,Express,computers,275,80.07,88.11,2022
Echo,6c8-6aeb,10/14/2022,10/16/2022,Express,tablets,13,285.76,32.42,2022
Echo,229-c05f,10/14/2022,10/16/2022,Express,washers,242,88.68,84.74,2022
Echo,2cb-416a,10/14/2022,10/14/2022,Same Day,dryers,184,123.86,72.0,2022
Echo,6fb-3380,10/14/2022,10/14/2022,Same Day,car radios,38,234.64,64.56,2022
Apex Corporation,073-754e,10/17/2022,10/24/2022,Standard,accessories,287,182.49,29.89,2022
Apex Corporation,709-3f7e,10/17/2022,10/21/2022,Standard,phones,244,224.78,54.39,2022
Apex Corporation,f04-9002,10/17/2022,10/17/2022,Same Day,computers,264,280.17,72.73,2022
Apex Corporation,c03-8b69,10/17/2022,10/24/2022,Standard,tablets,58,226.54,54.52,2022
Apex Corporation,73d-2529,10/17/2022,10/17/2022,Same Day,televisions,29,61.61,97.9,2022
Maritime Data,697-148a,10/17/2022,10/19/2022,Express,Cloud Service,158,240.56,30.44,2022
Maritime Data,15e-c6a5,10/17/2022,10/22/2022,Standard,Banking platform,141,116.12,59.51,2022
Maritime Data,848-6209,10/17/2022,10/24/2022,Standard,Business Analytics,300,24.85,38.12,2022
Maritime Data,e6d-b6b3,10/17/2022,10/17/2022,Same Day,Database Security,268,253.56,60.66,2022
Maritime Data,91f-fd7f,10/17/2022,10/19/2022,Express,GPU Software,43,155.93,86.62,2022
Maritime Data,671-4b8a,10/17/2022,10/17/2022,Same Day,Workforce Scheduling,44,252.24,34.01,2022
Fusion Energy,307-6a36,10/17/2022,10/19/2022,Express,Combustion Fluids,130,264.22,83.53,2022
Fusion Energy,3c6-80c8,10/17/2022,10/24/2022,Standard,Cleaning Supplies,37,176.86,59.13,2022
Fusion Energy,447-33b8,10/17/2022,10/17/2022,Same Day,Greases,190,97.79,49.6,2022
Fusion Energy,f52-d6e8,10/17/2022,10/17/2022,Same Day,Rubber,122,112.92,44.08,2022
Bitterroot Wood Studio,bd6-35ef,10/17/2022,10/24/2022,Standard,Chairs,60,142.24,34.6,2022
Bitterroot Wood Studio,b84-afd9,10/17/2022,10/19/2022,Express,Tables,204,232.24,47.3,2022
Bitterroot Wood Studio,e39-ac99,10/17/2022,10/24/2022,Standard,Bedframes,83,269.14,34.24,2022
Bitterroot Wood Studio,58c-e754,10/17/2022,10/17/2022,Same Day,Bookcases,175,91.54,36.39,2022
Bitterroot Wood Studio,180-eb53,10/17/2022,10/17/2022,Same Day,Cabinets,243,201.28,50.11,2022
Echo,be0-7d50,10/17/2022,10/17/2022,Same Day,accessories,252,102.71,80.7,2022
Echo,4ee-fe04,10/17/2022,10/24/2022,Standard,phones,220,176.02,12.14,2022
Echo,eb8-0513,10/17/2022,10/19/2022,Express,computers,156,260.63,14.47,2022
Echo,0bb-f54e,10/17/2022,10/19/2022,Express,tablets,124,135.75,57.28,2022
Echo,39e-2af0,10/17/2022,10/19/2022,Express,washers,152,105.6,64.38,2022
Echo,ee4-328f,10/17/2022,10/17/2022,Same Day,dryers,92,213.05,41.05,2022
Echo,281-5801,10/17/2022,10/19/2022,Express,car radios,67,284.2,47.22,2022
Apex Corporation,693-1bf0,10/20/2022,10/20/2022,Same Day,accessories,149,142.33,99.34,2022
Apex Corporation,fe0-c66c,10/20/2022,10/22/2022,Express,phones,271,154.72,64.04,2022
Apex Corporation,618-f4fe,10/20/2022,10/22/2022,Express,computers,143,251.23,93.4,2022
Apex Corporation,b56-f545,10/20/2022,10/27/2022,Standard,tablets,62,231.5,23.06,2022
Apex Corporation,685-5758,10/20/2022,10/22/2022,Express,televisions,293,64.25,11.77,2022
Maritime Data,18c-a5b0,10/20/2022,10/20/2022,Same Day,Cloud Service,85,175.02,48.05,2022
Maritime Data,d7a-e197,10/20/2022,10/22/2022,Express,Banking platform,117,282.08,16.71,2022
Maritime Data,a69-9201,10/20/2022,10/24/2022,Standard,Business Analytics,211,74.26,85.4,2022
Maritime Data,48d-9279,10/20/2022,10/22/2022,Express,Database Security,242,147.71,75.37,2022
Maritime Data,d36-09be,10/20/2022,10/22/2022,Express,GPU Software,119,50.4,15.15,2022
Maritime Data,b21-1074,10/20/2022,10/22/2022,Express,Workforce Scheduling,109,108.42,81.76,2022
Fusion Energy,673-ee4f,10/20/2022,10/25/2022,Standard,Combustion Fluids,194,51.27,66.14,2022
Fusion Energy,5f1-2316,10/20/2022,10/26/2022,Standard,Cleaning Supplies,66,52.2,37.58,2022
Fusion Energy,a43-f312,10/20/2022,10/22/2022,Express,Greases,240,158.43,92.09,2022
Fusion Energy,65c-8400,10/20/2022,10/20/2022,Same Day,Rubber,167,190.61,92.25,2022
Bitterroot Wood Studio,508-5931,10/20/2022,10/25/2022,Standard,Chairs,249,41.26,76.65,2022
Bitterroot Wood Studio,079-ceec,10/20/2022,10/25/2022,Standard,Tables,22,282.62,31.43,2022
Bitterroot Wood Studio,df2-007f,10/20/2022,10/22/2022,Express,Bedframes,147,126.61,84.35,2022
