"""
Will be used later but not for the final version for the cs232 class
"""


stock_abbrev,date,opening_price,daily_max,daily_min,closing_price
ECH,10/08/2020,16.73,17.05,15.31,15.56
ECH,10/09/2020,15.56,16.68,15.08,15.08
ECH,10/12/2020,15.08,15.78,14.23,15.43
ECH,10/13/2020,15.43,16.43,14.66,16.02
ECH,10/14/2020,16.02,17.38,15.1,15.44
ECH,10/15/2020,15.44,15.77,15.34,15.58
ECH,10/16/2020,15.58,16.13,15.05,15.68
ECH,10/19/2020,15.68,16.71,15.23,16.0
ECH,10/20/2020,16.0,17.59,15.83,15.9
ECH,10/21/2020,15.9,17.43,15.03,15.38
ECH,10/22/2020,15.38,16.32,14.29,16.24
ECH,10/23/2020,16.24,16.27,15.95,16.01
ECH,10/26/2020,16.01,17.05,15.14,15.95
ECH,10/27/2020,15.95,16.35,15.25,16.16
ECH,10/28/2020,16.16,16.53,15.07,15.53
ECH,10/29/2020,15.53,16.49,15.35,16.01
ECH,10/30/2020,16.01,17.52,15.54,15.78
ECH,11/02/2020,15.78,16.0,14.71,15.61
ECH,11/03/2020,15.61,16.93,14.34,14.57
ECH,11/04/2020,14.57,14.88,14.11,14.36
ECH,11/05/2020,14.36,15.03,13.95,14.25
ECH,11/06/2020,14.25,15.5,13.41,13.71
ECH,11/09/2020,13.71,14.61,13.69,14.31
ECH,11/10/2020,14.31,15.07,13.19,14.77
ECH,11/11/2020,14.77,15.64,13.98,14.03
ECH,11/12/2020,14.03,14.12,12.83,12.95
ECH,11/13/2020,12.95,13.97,11.9,12.23
ECH,11/16/2020,12.23,13.3,12.07,12.85
ECH,11/17/2020,12.85,13.14,12.34,12.46
ECH,11/18/2020,12.46,12.57,11.58,12.14
ECH,11/19/2020,12.14,12.97,11.01,11.49
ECH,11/20/2020,11.49,11.89,10.5,11.09
ECH,11/23/2020,11.09,11.75,10.22,11.01
ECH,11/24/2020,11.01,11.08,10.55,10.93
ECH,11/25/2020,10.93,11.9,10.3,11.66
ECH,11/26/2020,11.66,12.72,10.64,11.65
ECH,11/27/2020,11.65,12.68,10.85,11.03
ECH,11/30/2020,11.03,11.63,10.42,10.95
ECH,12/01/2020,10.95,12.01,10.53,10.74
ECH,12/02/2020,10.74,11.02,9.88,9.98
ECH,12/03/2020,9.98,10.07,9.64,10.02
ECH,12/04/2020,10.02,10.23,9.47,9.57
ECH,12/07/2020,9.57,9.95,9.43,9.87
ECH,12/08/2020,9.87,10.1,9.38,9.53
ECH,12/09/2020,9.53,9.88,8.84,9.12
ECH,12/10/2020,9.12,9.67,8.67,9.27
ECH,12/11/2020,9.27,9.32,8.62,8.88
ECH,12/14/2020,8.88,8.96,8.05,8.69
ECH,12/15/2020,8.69,9.01,8.33,8.43
ECH,12/16/2020,8.43,8.83,8.12,8.77
ECH,12/17/2020,8.77,8.92,7.93,8.88
ECH,12/18/2020,8.88,9.0,8.86,8.88
ECH,12/21/2020,8.88,8.89,8.04,8.77
ECH,12/22/2020,8.77,9.52,8.14,8.68
ECH,12/23/2020,8.68,9.16,8.42,8.97
ECH,12/24/2020,8.97,9.44,8.53,9.11
ECH,12/25/2020,9.11,9.52,8.67,8.86
ECH,12/28/2020,8.86,9.59,8.13,8.61
ECH,12/29/2020,8.61,8.73,8.56,8.64
ECH,12/30/2020,8.64,8.95,8.21,8.21
ECH,12/31/2020,8.21,8.92,7.7,8.38
ECH,01/01/2021,8.38,9.05,8.32,8.97
ECH,01/04/2021,8.97,9.36,8.6,8.7
ECH,01/05/2021,8.7,8.84,7.98,8.09
ECH,01/06/2021,8.09,8.29,7.42,8.17
ECH,01/07/2021,8.17,8.94,7.86,8.42
ECH,01/08/2021,8.42,9.09,8.12,8.76
ECH,01/11/2021,8.76,9.18,8.6,8.73
ECH,01/12/2021,8.73,9.32,8.08,8.23
ECH,01/13/2021,8.23,8.41,8.2,8.22
ECH,01/14/2021,8.22,8.3,7.82,8.11
ECH,01/15/2021,8.11,8.51,7.73,8.43
ECH,01/18/2021,8.43,9.21,8.08,9.18
ECH,01/19/2021,9.18,10.03,8.8,9.73
ECH,01/20/2021,9.73,10.11,9.25,10.04
ECH,01/21/2021,10.04,10.99,9.35,10.41
ECH,01/22/2021,10.41,10.62,9.86,10.54
ECH,01/25/2021,10.54,11.53,10.29,11.49
ECH,01/26/2021,11.49,12.34,10.79,11.94
ECH,01/27/2021,11.94,12.03,11.2,11.48
ECH,01/28/2021,11.48,12.37,11.0,11.02
ECH,01/29/2021,11.02,11.2,10.98,11.04
ECH,02/01/2021,11.04,11.28,10.43,11.23
ECH,02/02/2021,11.23,11.41,10.25,10.69
ECH,02/03/2021,10.69,10.98,10.44,10.9
ECH,02/04/2021,10.9,11.9,10.2,10.83
ECH,02/05/2021,10.83,11.32,10.28,10.31
ECH,02/08/2021,10.31,10.75,9.82,10.56
ECH,02/09/2021,10.56,11.5,10.13,10.21
ECH,02/10/2021,10.21,10.49,10.18,10.34
ECH,02/11/2021,10.34,10.44,9.9,10.34
ECH,02/12/2021,10.34,10.4,9.55,9.92
ECH,02/15/2021,9.92,10.77,9.61,9.82
ECH,02/16/2021,9.82,10.08,9.13,10.0
ECH,02/17/2021,10.0,10.94,9.67,10.51
ECH,02/18/2021,10.51,10.53,9.67,9.72
ECH,02/19/2021,9.72,9.81,9.62,9.67
ECH,02/22/2021,9.67,10.42,9.3,10.31
ECH,02/23/2021,10.31,10.59,9.46,9.6
ECH,02/24/2021,9.6,10.46,9.45,10.21
ECH,02/25/2021,10.21,10.22,9.58,9.71
ECH,02/26/2021,9.71,10.19,9.68,9.91
ECH,03/01/2021,9.91,10.4,9.27,10.2
ECH,03/02/2021,10.2,11.08,9.34,9.99
ECH,03/03/2021,9.99,10.48,9.49,10.14
ECH,03/04/2021,10.14,10.74,9.88,10.11
ECH,03/05/2021,10.11,10.81,9.73,10.17
ECH,03/08/2021,10.17,10.31,9.6,10.03
ECH,03/09/2021,10.03,10.39,9.72,10.32
ECH,03/10/2021,10.32,10.65,9.58,10.58
ECH,03/11/2021,10.58,11.57,9.98,10.91
ECH,03/12/2021,10.91,11.37,10.58,11.18
ECH,03/15/2021,11.18,11.95,10.74,11.64
ECH,03/16/2021,11.64,11.84,11.47,11.83
ECH,03/17/2021,11.83,13.01,10.77,11.34
ECH,03/18/2021,11.34,11.71,10.38,10.78
ECH,03/19/2021,10.78,11.72,10.15,10.73
ECH,03/22/2021,10.73,11.52,9.98,10.12
ECH,03/23/2021,10.12,11.0,9.8,10.7
ECH,03/24/2021,10.7,11.58,10.6,11.01
ECH,03/25/2021,11.01,11.07,10.07,11.02
ECH,03/26/2021,11.02,11.87,10.33,10.52
ECH,03/29/2021,10.52,11.17,10.34,10.51
ECH,03/30/2021,10.51,10.91,10.0,10.84
ECH,03/31/2021,10.84,10.86,10.36,10.81
ECH,04/01/2021,10.81,11.29,10.69,11.17
ECH,04/02/2021,11.17,11.48,10.42,11.06
ECH,04/05/2021,11.06,11.28,10.22,10.27
ECH,04/06/2021,10.27,10.77,9.28,10.56
ECH,04/07/2021,10.56,10.76,9.83,10.63
ECH,04/08/2021,10.63,10.9,9.63,10.15
ECH,04/09/2021,10.15,10.46,9.57,10.29
ECH,04/12/2021,10.29,10.62,9.72,10.31
ECH,04/13/2021,10.31,10.48,9.4,9.78
ECH,04/14/2021,9.78,9.9,9.16,9.41
ECH,04/15/2021,9.41,10.06,9.12,9.9
ECH,04/16/2021,9.9,10.31,9.89,10.1
ECH,04/19/2021,10.1,11.0,9.14,10.11
ECH,04/20/2021,10.11,10.28,9.53,9.64
ECH,04/21/2021,9.64,9.73,9.59,9.68
ECH,04/22/2021,9.68,10.13,9.19,9.4
ECH,04/23/2021,9.4,9.8,8.88,9.0
ECH,04/26/2021,9.0,9.11,8.28,8.69
ECH,04/27/2021,8.69,8.98,8.52,8.92
ECH,04/28/2021,8.92,9.06,8.15,8.6
ECH,04/29/2021,8.6,8.75,7.76,7.81
ECH,04/30/2021,7.81,8.35,7.11,7.2
ECH,05/03/2021,7.2,7.62,6.66,7.38
ECH,05/04/2021,7.38,7.92,6.75,7.65
ECH,05/05/2021,7.65,7.66,7.42,7.52
ECH,05/06/2021,7.52,8.17,6.84,8.09
ECH,05/07/2021,8.09,8.36,7.84,8.11
ECH,05/10/2021,8.11,8.25,7.94,7.99
ECH,05/11/2021,7.99,8.62,7.39,7.96
ECH,05/12/2021,7.96,8.42,7.67,8.2
ECH,05/13/2021,8.2,9.02,7.89,8.81
ECH,05/14/2021,8.81,9.01,8.37,8.43
ECH,05/17/2021,8.43,9.03,7.6,7.99
ECH,05/18/2021,7.99,8.37,7.91,7.94
ECH,05/19/2021,7.94,7.99,7.79,7.85
ECH,05/20/2021,7.85,8.52,7.55,7.79
ECH,05/21/2021,7.79,8.43,7.33,7.89
ECH,05/24/2021,7.89,8.11,7.46,7.96
ECH,05/25/2021,7.96,8.0,7.7,7.88
ECH,05/26/2021,7.88,8.1,7.69,7.76
ECH,05/27/2021,7.76,8.44,7.27,7.58
ECH,05/28/2021,7.58,7.81,6.86,7.28
ECH,05/31/2021,7.28,7.85,7.02,7.27
ECH,06/01/2021,7.27,7.59,6.63,6.67
ECH,06/02/2021,6.67,7.12,6.05,6.28
ECH,06/03/2021,6.28,6.49,5.89,5.97
ECH,06/04/2021,5.97,6.48,5.73,5.88
ECH,06/07/2021,5.88,6.34,5.51,6.15
ECH,06/08/2021,6.15,6.15,5.55,5.91
ECH,06/09/2021,5.91,5.94,5.75,5.92
ECH,06/10/2021,5.92,6.37,5.74,5.97
ECH,06/11/2021,5.97,6.1,5.9,5.99
ECH,06/14/2021,5.99,5.99,5.75,5.81
ECH,06/15/2021,5.81,6.03,5.76,5.96
ECH,06/16/2021,5.96,6.39,5.59,5.65
ECH,06/17/2021,5.65,5.94,5.64,5.73
ECH,06/18/2021,5.73,5.9,5.29,5.58
ECH,06/21/2021,5.58,5.86,5.1,5.78
ECH,06/22/2021,5.78,5.98,5.21,5.62
ECH,06/23/2021,5.62,6.05,5.6,5.69
ECH,06/24/2021,5.69,6.0,5.17,5.41
ECH,06/25/2021,5.41,5.52,5.34,5.49
ECH,06/28/2021,5.49,6.03,5.38,5.7
ECH,06/29/2021,5.7,5.81,5.13,5.53
ECH,06/30/2021,5.53,6.03,5.46,5.5
ECH,07/01/2021,5.5,5.79,5.11,5.67
ECH,07/02/2021,5.67,6.12,5.59,5.72
ECH,07/05/2021,5.72,6.05,5.55,5.81
ECH,07/06/2021,5.81,6.36,5.25,6.0
ECH,07/07/2021,6.0,6.55,5.44,5.61
ECH,07/08/2021,5.61,6.13,5.52,5.55
ECH,07/09/2021,5.55,5.71,5.11,5.17
ECH,07/12/2021,5.17,5.52,5.09,5.34
ECH,07/13/2021,5.34,5.48,4.82,5.03
ECH,07/14/2021,5.03,5.06,4.69,4.83
ECH,07/15/2021,4.83,5.29,4.37,4.72
ECH,07/16/2021,4.72,5.06,4.48,4.9
ECH,07/19/2021,4.9,5.06,4.66,4.68
ECH,07/20/2021,4.68,4.74,4.5,4.67
ECH,07/21/2021,4.67,5.1,4.21,5.04
ECH,07/22/2021,5.04,5.09,5.01,5.02
ECH,07/23/2021,5.02,5.14,5.0,5.02
ECH,07/26/2021,5.02,5.15,4.93,5.07
ECH,07/27/2021,5.07,5.44,4.57,5.3
ECH,07/28/2021,5.3,5.5,5.0,5.21
ECH,07/29/2021,5.21,5.38,5.14,5.18
ECH,07/30/2021,5.18,5.44,4.99,5.29
ECH,08/02/2021,5.29,5.48,4.81,5.47
ECH,08/03/2021,5.47,5.49,5.11,5.15
ECH,08/04/2021,5.15,5.43,5.11,5.42
ECH,08/05/2021,5.42,5.42,5.03,5.19
ECH,08/06/2021,5.19,5.67,4.84,5.53
ECH,08/09/2021,5.53,5.54,5.07,5.3
ECH,08/10/2021,5.3,5.5,4.89,5.26
ECH,08/11/2021,5.26,5.52,4.94,5.45
ECH,08/12/2021,5.45,5.9,5.1,5.82
ECH,08/13/2021,5.82,6.04,5.44,5.9
ECH,08/16/2021,5.9,6.38,5.75,6.04
ECH,08/17/2021,6.04,6.53,5.78,5.92
ECH,08/18/2021,5.92,6.19,5.86,6.05
ECH,08/19/2021,6.05,6.06,5.63,5.99
ECH,08/20/2021,5.99,6.48,5.83,5.89
ECH,08/23/2021,5.89,6.46,5.81,6.23
ECH,08/24/2021,6.23,6.61,5.66,5.94
ECH,08/25/2021,5.94,6.48,5.59,5.9
ECH,08/26/2021,5.9,5.92,5.54,5.64
ECH,08/27/2021,5.64,5.81,5.26,5.65
ECH,08/30/2021,5.65,5.85,5.1,5.24
ECH,08/31/2021,5.24,5.3,4.98,5.03
ECH,09/01/2021,5.03,5.48,4.82,4.86
ECH,09/02/2021,4.86,5.18,4.48,4.77
ECH,09/03/2021,4.77,4.97,4.73,4.79
ECH,09/06/2021,4.79,4.94,4.5,4.6
ECH,09/07/2021,4.6,4.99,4.22,4.72
ECH,09/08/2021,4.72,4.76,4.65,4.71
ECH,09/09/2021,4.71,4.74,4.47,4.62
ECH,09/10/2021,4.62,4.67,4.45,4.5
ECH,09/13/2021,4.5,4.8,4.18,4.61
ECH,09/14/2021,4.61,4.94,4.59,4.6
ECH,09/15/2021,4.6,4.79,4.24,4.33
ECH,09/16/2021,4.33,4.73,4.3,4.67
ECH,09/17/2021,4.67,5.1,4.41,4.96
ECH,09/20/2021,4.96,5.18,4.6,4.68
ECH,09/21/2021,4.68,5.02,4.44,4.67
ECH,09/22/2021,4.67,4.74,4.47,4.52
ECH,09/23/2021,4.52,4.75,4.2,4.66
ECH,09/24/2021,4.66,4.93,4.32,4.39
ECH,09/27/2021,4.39,4.53,4.14,4.27
ECH,09/28/2021,4.27,4.3,3.88,4.2
ECH,09/29/2021,4.2,4.24,4.17,4.2
ECH,09/30/2021,4.2,4.29,3.97,4.09
ECH,10/01/2021,4.09,4.22,4.02,4.19
ECH,10/04/2021,4.19,4.26,3.98,4.07
ECH,10/05/2021,4.07,4.45,3.7,3.82
ECH,10/06/2021,3.82,3.92,3.61,3.8
ECH,10/07/2021,3.8,3.95,3.57,3.61
ECH,10/08/2021,3.61,3.86,3.39,3.74
ECH,10/11/2021,3.74,3.88,3.67,3.75
ECH,10/12/2021,3.75,3.98,3.72,3.87
ECH,10/13/2021,3.87,3.88,3.53,3.81
ECH,10/14/2021,3.81,4.14,3.61,4.0
ECH,10/15/2021,4.0,4.25,3.65,3.85
ECH,10/18/2021,3.85,4.04,3.66,3.73
ECH,10/19/2021,3.73,4.04,3.56,3.93
ECH,10/20/2021,3.93,4.17,3.72,3.76
ECH,10/21/2021,3.76,4.02,3.42,3.93
ECH,10/22/2021,3.93,3.97,3.72,3.81
ECH,10/25/2021,3.81,3.83,3.81,3.82
ECH,10/26/2021,3.82,4.15,3.51,4.05
ECH,10/27/2021,4.05,4.32,3.92,3.99
ECH,10/28/2021,3.99,4.3,3.75,4.08
ECH,10/29/2021,4.08,4.36,3.75,4.31
ECH,11/01/2021,4.31,4.68,4.19,4.33
ECH,11/02/2021,4.33,4.54,3.91,4.25
ECH,11/03/2021,4.25,4.56,3.85,4.01
ECH,11/04/2021,4.01,4.26,3.85,4.05
ECH,11/05/2021,4.05,4.28,3.84,3.89
ECH,11/08/2021,3.89,3.98,3.82,3.9
ECH,11/09/2021,3.9,4.05,3.85,3.99
ECH,11/10/2021,3.99,4.2,3.63,3.7
ECH,11/11/2021,3.7,4.06,3.43,3.53
ECH,11/12/2021,3.53,3.65,3.21,3.63
ECH,11/15/2021,3.63,3.72,3.45,3.49
ECH,11/16/2021,3.49,3.53,3.34,3.5
ECH,11/17/2021,3.5,3.64,3.36,3.61
ECH,11/18/2021,3.61,3.83,3.41,3.49
ECH,11/19/2021,3.49,3.7,3.23,3.34
ECH,11/22/2021,3.34,3.67,3.12,3.53
ECH,11/23/2021,3.53,3.65,3.25,3.38
ECH,11/24/2021,3.38,3.63,3.16,3.53
ECH,11/25/2021,3.53,3.7,3.36,3.42
ECH,11/26/2021,3.42,3.42,3.09,3.23
ECH,11/29/2021,3.23,3.41,3.02,3.03
ECH,11/30/2021,3.03,3.29,2.76,3.22
ECH,12/01/2021,3.22,3.38,3.02,3.02
ECH,12/02/2021,3.02,3.24,2.76,3.02
ECH,12/03/2021,3.02,3.18,2.91,3.12
ECH,12/06/2021,3.12,3.24,2.88,2.89
ECH,12/07/2021,2.89,2.99,2.72,2.78
ECH,12/08/2021,2.78,2.86,2.75,2.85
ECH,12/09/2021,2.85,3.0,2.66,2.85
ECH,12/10/2021,2.85,2.96,2.79,2.85
ECH,12/13/2021,2.85,3.01,2.7,2.93
ECH,12/14/2021,2.93,2.95,2.75,2.8
ECH,12/15/2021,2.8,2.95,2.68,2.72
ECH,12/16/2021,2.72,2.86,2.68,2.73
ECH,12/17/2021,2.73,2.76,2.46,2.55
ECH,12/20/2021,2.55,2.56,2.49,2.5
ECH,12/21/2021,2.5,2.55,2.34,2.4
ECH,12/22/2021,2.4,2.54,2.2,2.43
ECH,12/23/2021,2.43,2.47,2.25,2.26
ECH,12/24/2021,2.26,2.42,2.24,2.28
ECH,12/27/2021,2.28,2.46,2.13,2.3
ECH,12/28/2021,2.3,2.39,2.15,2.23
ECH,12/29/2021,2.23,2.32,2.08,2.09
ECH,12/30/2021,2.09,2.25,1.99,2.2
ECH,12/31/2021,2.2,2.39,2.01,2.17
ECH,01/03/2022,2.17,2.3,2.09,2.29
ECH,01/04/2022,2.29,2.49,2.1,2.38
ECH,01/05/2022,2.38,2.57,2.24,2.56
ECH,01/06/2022,2.56,2.64,2.44,2.6
ECH,01/07/2022,2.6,2.72,2.41,2.52
ECH,01/10/2022,2.52,2.68,2.43,2.66
ECH,01/11/2022,2.66,2.88,2.44,2.51
ECH,01/12/2022,2.51,2.72,2.37,2.58
ECH,01/13/2022,2.58,2.73,2.52,2.58
ECH,01/14/2022,2.58,2.68,2.54,2.54
ECH,01/17/2022,2.54,2.64,2.4,2.47
ECH,01/18/2022,2.47,2.6,2.35,2.43
ECH,01/19/2022,2.43,2.57,2.36,2.39
ECH,01/20/2022,2.39,2.46,2.16,2.26
ECH,01/21/2022,2.26,2.33,2.12,2.24
ECH,01/24/2022,2.24,2.27,2.16,2.23
ECH,01/25/2022,2.23,2.34,2.18,2.2
ECH,01/26/2022,2.2,2.26,1.98,2.04
ECH,01/27/2022,2.04,2.15,1.97,2.11
ECH,01/28/2022,2.11,2.28,2.0,2.04
ECH,01/31/2022,2.04,2.2,1.95,2.15
ECH,02/01/2022,2.15,2.27,1.96,2.22
ECH,02/02/2022,2.22,2.31,2.07,2.14
ECH,02/03/2022,2.14,2.16,2.12,2.12
ECH,02/04/2022,2.12,2.24,2.01,2.16
ECH,02/07/2022,2.16,2.31,2.12,2.24
ECH,02/08/2022,2.24,2.42,2.15,2.22
ECH,02/09/2022,2.22,2.24,2.08,2.14
ECH,02/10/2022,2.14,2.21,2.11,2.2
ECH,02/11/2022,2.2,2.34,2.11,2.21
ECH,02/14/2022,2.21,2.39,2.05,2.33
ECH,02/15/2022,2.33,2.36,2.13,2.23
ECH,02/16/2022,2.23,2.34,2.01,2.18
ECH,02/17/2022,2.18,2.26,2.1,2.1
ECH,02/18/2022,2.1,2.22,2.06,2.08
ECH,02/21/2022,2.08,2.29,1.98,2.25
ECH,02/22/2022,2.25,2.25,2.23,2.24
ECH,02/23/2022,2.24,2.27,2.04,2.22
ECH,02/24/2022,2.22,2.27,2.03,2.17
ECH,02/25/2022,2.17,2.34,2.06,2.23
ECH,02/28/2022,2.23,2.38,2.18,2.19
ECH,03/01/2022,2.19,2.28,2.17,2.26
ECH,03/02/2022,2.26,2.31,2.13,2.3
ECH,03/03/2022,2.3,2.38,2.11,2.28
ECH,03/04/2022,2.28,2.3,2.16,2.22
ECH,03/07/2022,2.22,2.32,2.03,2.16
ECH,03/08/2022,2.16,2.23,2.02,2.02
ECH,03/09/2022,2.02,2.11,1.89,1.94
ECH,03/10/2022,1.94,2.07,1.9,1.97
ECH,03/11/2022,1.97,2.09,1.8,1.97
ECH,03/14/2022,1.97,2.09,1.96,2.07
ECH,03/15/2022,2.07,2.25,2.0,2.04
ECH,03/16/2022,2.04,2.2,1.93,2.11
ECH,03/17/2022,2.11,2.25,2.01,2.09
ECH,03/18/2022,2.09,2.24,1.89,2.08
ECH,03/21/2022,2.08,2.17,1.99,2.16
ECH,03/22/2022,2.16,2.28,2.09,2.28
ECH,03/23/2022,2.28,2.33,2.22,2.23
ECH,03/24/2022,2.23,2.23,2.11,2.18
ECH,03/25/2022,2.18,2.35,1.98,2.29
ECH,03/28/2022,2.29,2.41,2.08,2.24
ECH,03/29/2022,2.24,2.28,2.14,2.21
ECH,03/30/2022,2.21,2.29,2.2,2.28
ECH,03/31/2022,2.28,2.45,2.16,2.2
ECH,04/01/2022,2.2,2.4,2.13,2.25
ECH,04/04/2022,2.25,2.39,2.12,2.23
ECH,04/05/2022,2.23,2.33,2.16,2.27
ECH,04/06/2022,2.27,2.43,2.1,2.24
ECH,04/07/2022,2.24,2.29,2.17,2.19
ECH,04/08/2022,2.19,2.26,2.17,2.17
ECH,04/11/2022,2.17,2.31,1.98,2.21
ECH,04/12/2022,2.21,2.31,2.17,2.21
ECH,04/13/2022,2.21,2.4,2.18,2.34
ECH,04/14/2022,2.34,2.35,2.18,2.19
ECH,04/15/2022,2.19,2.34,2.11,2.29
ECH,04/18/2022,2.29,2.31,2.16,2.17
ECH,04/19/2022,2.17,2.21,2.11,2.15
ECH,04/20/2022,2.15,2.26,1.97,2.0
ECH,04/21/2022,2.0,2.14,1.99,2.0
ECH,04/22/2022,2.0,2.0,1.94,1.96
ECH,04/25/2022,1.96,2.03,1.9,1.98
ECH,04/26/2022,1.98,2.16,1.93,2.12
ECH,04/27/2022,2.12,2.26,2.02,2.04
ECH,04/28/2022,2.04,2.1,2.01,2.06
ECH,04/29/2022,2.06,2.15,1.87,1.94
ECH,05/02/2022,1.94,1.99,1.87,1.89
ECH,05/03/2022,1.89,2.02,1.74,1.87
ECH,05/04/2022,1.87,1.95,1.76,1.85
ECH,05/05/2022,1.85,2.03,1.76,1.91
ECH,05/06/2022,1.91,1.94,1.83,1.91
ECH,05/09/2022,1.91,2.08,1.8,1.86
ECH,05/10/2022,1.86,1.9,1.76,1.84
ECH,05/11/2022,1.84,1.94,1.82,1.89
ECH,05/12/2022,1.89,2.05,1.84,1.9
ECH,05/13/2022,1.9,2.07,1.85,1.92
ECH,05/16/2022,1.92,2.06,1.83,2.02
ECH,05/17/2022,2.02,2.03,1.94,1.96
ECH,05/18/2022,1.96,2.01,1.77,1.87
ECH,05/19/2022,1.87,1.97,1.75,1.93
ECH,05/20/2022,1.93,2.04,1.79,1.89
ECH,05/23/2022,1.89,2.0,1.81,1.92
ECH,05/24/2022,1.92,2.06,1.75,1.8
ECH,05/25/2022,1.8,1.97,1.76,1.97
ECH,05/26/2022,1.97,2.15,1.86,1.88
ECH,05/27/2022,1.88,2.0,1.72,1.88
ECH,05/30/2022,1.88,1.9,1.78,1.87
ECH,05/31/2022,1.87,2.04,1.84,1.85
ECH,06/01/2022,1.85,1.94,1.82,1.82
ECH,06/02/2022,1.82,1.91,1.77,1.83
ECH,06/03/2022,1.83,1.87,1.79,1.87
ECH,06/06/2022,1.87,1.9,1.76,1.76
ECH,06/07/2022,1.76,1.77,1.67,1.72
ECH,06/08/2022,1.72,1.81,1.62,1.72
ECH,06/09/2022,1.72,1.79,1.57,1.75
ECH,06/10/2022,1.75,1.77,1.66,1.75
ECH,06/13/2022,1.75,1.79,1.62,1.77
ECH,06/14/2022,1.77,1.94,1.77,1.82
ECH,06/15/2022,1.82,1.86,1.69,1.76
ECH,06/16/2022,1.76,1.79,1.73,1.78
ECH,06/17/2022,1.78,1.78,1.62,1.65
ECH,06/20/2022,1.65,1.66,1.54,1.61
ECH,06/21/2022,1.61,1.62,1.53,1.54
ECH,06/22/2022,1.54,1.64,1.4,1.62
ECH,06/23/2022,1.62,1.74,1.58,1.61
ECH,06/24/2022,1.61,1.73,1.48,1.69
ECH,06/27/2022,1.69,1.76,1.6,1.75
ECH,06/28/2022,1.75,1.76,1.7,1.72
ECH,06/29/2022,1.72,1.77,1.59,1.63
ECH,06/30/2022,1.63,1.64,1.61,1.62
ECH,07/01/2022,1.62,1.76,1.46,1.73
ECH,07/04/2022,1.73,1.77,1.7,1.7
ECH,07/05/2022,1.7,1.71,1.58,1.69
ECH,07/06/2022,1.69,1.7,1.68,1.69
ECH,07/07/2022,1.69,1.8,1.64,1.74
ECH,07/08/2022,1.74,1.85,1.57,1.83
ECH,07/11/2022,1.83,1.95,1.75,1.85
ECH,07/12/2022,1.85,1.98,1.67,1.7
ECH,07/13/2022,1.7,1.79,1.64,1.69
ECH,07/14/2022,1.69,1.71,1.67,1.7
ECH,07/15/2022,1.7,1.86,1.66,1.81
ECH,07/18/2022,1.81,1.95,1.75,1.77
ECH,07/19/2022,1.77,1.82,1.73,1.82
ECH,07/20/2022,1.82,1.83,1.71,1.83
ECH,07/21/2022,1.83,1.87,1.77,1.79
ECH,07/22/2022,1.79,1.96,1.66,1.89
ECH,07/25/2022,1.89,2.07,1.74,1.82
ECH,07/26/2022,1.82,1.95,1.66,1.94
ECH,07/27/2022,1.94,2.02,1.94,1.97
ECH,07/28/2022,1.97,2.12,1.84,2.01
ECH,07/29/2022,2.01,2.07,1.98,2.02
ECH,08/01/2022,2.02,2.21,1.87,2.02
ECH,08/02/2022,2.02,2.1,2.01,2.05
ECH,08/03/2022,2.05,2.12,2.0,2.11
ECH,08/04/2022,2.11,2.26,2.05,2.13
ECH,08/05/2022,2.13,2.24,1.96,2.07
ECH,08/08/2022,2.07,2.16,1.96,2.15
ECH,08/09/2022,2.15,2.16,1.94,1.96
ECH,08/10/2022,1.96,2.02,1.82,1.96
ECH,08/11/2022,1.96,2.1,1.8,1.97
ECH,08/12/2022,1.97,2.09,1.95,1.99
ECH,08/15/2022,1.99,2.1,1.93,2.1
ECH,08/16/2022,2.1,2.23,1.9,2.2
ECH,08/17/2022,2.2,2.3,2.02,2.06
ECH,08/18/2022,2.06,2.07,1.98,2.02
ECH,08/19/2022,2.02,2.06,1.93,2.01
ECH,08/22/2022,2.01,2.05,1.84,2.04
ECH,08/23/2022,2.04,2.18,1.95,2.06
ECH,08/24/2022,2.06,2.18,1.91,1.97
ECH,08/25/2022,1.97,2.06,1.79,1.79
ECH,08/26/2022,1.79,1.81,1.76,1.79
ECH,08/29/2022,1.79,1.81,1.66,1.71
ECH,08/30/2022,1.71,1.78,1.59,1.65
ECH,08/31/2022,1.65,1.81,1.52,1.71
ECH,09/01/2022,1.71,1.88,1.55,1.57
ECH,09/02/2022,1.57,1.58,1.45,1.46
ECH,09/05/2022,1.46,1.48,1.33,1.43
ECH,09/06/2022,1.43,1.44,1.4,1.41
ECH,09/07/2022,1.41,1.46,1.32,1.36
ECH,09/08/2022,1.36,1.45,1.25,1.39
ECH,09/09/2022,1.39,1.48,1.35,1.4
ECH,09/12/2022,1.4,1.45,1.33,1.43
ECH,09/13/2022,1.43,1.56,1.43,1.49
ECH,09/14/2022,1.49,1.51,1.42,1.48
ECH,09/15/2022,1.48,1.54,1.47,1.52
ECH,09/16/2022,1.52,1.6,1.5,1.55
ECH,09/19/2022,1.55,1.68,1.5,1.5
ECH,09/20/2022,1.5,1.6,1.45,1.51
ECH,09/21/2022,1.51,1.52,1.38,1.4
ECH,09/22/2022,1.4,1.48,1.31,1.35
ECH,09/23/2022,1.35,1.45,1.27,1.45
ECH,09/26/2022,1.45,1.48,1.34,1.45
ECH,09/27/2022,1.45,1.58,1.44,1.56
ECH,09/28/2022,1.56,1.63,1.55,1.58
ECH,09/29/2022,1.58,1.62,1.49,1.56
